cliente;prodotto;giorno;quantity
C001741;M000349;30/01/2023;4373,23
C001947;M000407;29/02/2024;154,22
C000189;M000045;16/03/2023;5079,9
C000462;M000083;12/03/2023;4159,45
C001241;M000492;13/03/2023;427,25
C001736;M000016;28/02/2024;8476,31
C001344;M000288;17/02/2024;9329,98
C000495;M000056;17/03/2024;589,3
C000668;M000486;16/01/2023;9280,56
C000906;M000204;25/01/2023;2050,98
C000132;M000231;04/02/2023;4289,97
C001422;M000423;17/02/2023;1714,16
C001311;M000259;21/03/2024;2191,21
C001676;M000261;05/03/2024;2286,11
C001632;M000444;30/01/2023;4852,17
C000695;M000423;21/03/2023;7602,72
C001628;M000376;03/02/2023;5707,66
C000513;M000266;11/01/2023;5714,85
C001419;M000149;15/02/2024;5224,31
C000568;M000037;20/02/2023;6968,49
C001753;M000149;26/03/2024;1802,7
C000436;M000340;16/01/2024;2731,5
C000547;M000421;16/01/2024;3847,0
C000137;M000479;29/01/2023;4211,46
C001876;M000128;02/03/2024;909,8
C001786;M000389;04/02/2024;1358,04
C000733;M000162;14/03/2023;4413,93
C001270;M000350;06/02/2023;5276,01
C001147;M000466;12/03/2023;7442,72
C001562;M000013;23/03/2024;2171,02
C000816;M000117;21/03/2023;6752,37
C001086;M000102;04/01/2024;7666,07
C001905;M000477;24/01/2024;962,83
C001495;M000108;28/02/2023;3738,75
C000719;M000203;22/02/2024;5139,77
C001032;M000445;25/01/2024;486,7
C001001;M000317;15/03/2024;2164,08
C001393;M000109;29/03/2024;3541,38
C001221;M000142;01/02/2024;184,3
C000336;M000118;28/03/2024;3242,59
C001280;M000422;01/03/2024;8148,63
C001879;M000172;30/01/2023;9705,73
C000835;M000404;11/02/2024;4850,17
C000737;M000146;24/02/2024;1764,15
C000048;M000462;14/01/2023;3869,71
C001065;M000273;02/01/2023;8969,17
C001294;M000424;26/02/2023;9048,93
C001932;M000325;05/02/2023;4013,62
C000926;M000440;20/02/2024;2173,75
C000154;M000406;12/01/2023;1078,08
C001634;M000381;07/03/2024;2091,17
C001043;M000237;12/02/2024;7807,38
C001302;M000473;19/03/2023;8686,13
C001915;M000002;20/02/2024;2242,87
C000606;M000255;09/01/2024;6453,4
C000295;M000018;12/02/2023;8272,41
C000789;M000150;16/03/2024;6800,3
C001482;M000086;09/03/2023;4778,59
C001067;M000159;23/02/2023;8515,93
C001941;M000398;25/03/2024;5939,64
C001219;M000292;09/03/2024;9602,93
C000802;M000315;03/01/2023;5875,68
C001818;M000089;28/02/2024;2068,08
C000744;M000269;25/02/2023;5766,14
C000104;M000134;25/03/2024;360,04
C000143;M000343;19/03/2024;9924,79
C000756;M000321;20/03/2023;4419,64
C001707;M000185;19/03/2024;7539,25
C000458;M000147;10/01/2024;1464,78
C000812;M000150;12/03/2023;4053,11
C000684;M000119;12/03/2024;684,16
C001370;M000374;14/02/2024;4179,31
C000315;M000057;08/03/2024;2015,23
C001973;M000367;08/01/2023;4385,32
C000831;M000204;27/01/2024;1766,25
C001520;M000357;26/03/2024;1494,7
C000044;M000403;28/02/2023;8958,32
C000291;M000146;25/02/2023;3765,19
C001273;M000105;25/01/2024;3146,44
C000153;M000358;25/01/2024;4020,2
C001343;M000176;03/03/2024;556,35
C001470;M000481;19/03/2023;7197,98
C000482;M000461;25/03/2024;9128,28
C001770;M000407;04/03/2024;1371,5
C001110;M000130;06/01/2023;8511,54
C001302;M000011;01/01/2024;1432,22
C000531;M000195;26/02/2024;9069,66
C001110;M000178;05/01/2023;9462,7
C001888;M000410;31/03/2023;6862,01
C000914;M000290;04/02/2024;5760,76
C001295;M000471;06/03/2023;9175,12
C001383;M000078;27/01/2023;4461,73
C001332;M000451;13/02/2024;4267,82
C001989;M000021;15/03/2024;7453,34
C000817;M000038;25/02/2024;6601,9
C001954;M000024;10/01/2023;5984,41
C001396;M000273;20/03/2024;4957,27
C001973;M000377;28/01/2024;7866,58
C001596;M000214;08/03/2023;5681,37
C001823;M000157;02/02/2023;529,01
C000736;M000237;18/01/2024;4620,35
C001565;M000091;17/01/2023;7014,3
C000902;M000360;21/02/2023;8800,92
C000572;M000172;30/03/2024;7827,06
C001859;M000454;01/03/2023;9591,47
C001147;M000133;18/01/2024;3694,6
C000227;M000037;27/03/2024;4881,78
C001908;M000384;10/03/2023;968,7
C001274;M000055;18/01/2023;2650,28
C001399;M000107;10/01/2024;5302,47
C001013;M000198;01/02/2023;969,11
C000992;M000088;28/03/2023;8824,01
C001778;M000267;26/01/2024;8158,23
C001114;M000138;01/02/2023;8584,94
C000798;M000280;09/01/2023;9867,3
C001320;M000247;20/01/2024;6273,74
C000316;M000444;07/02/2023;3032,57
C000098;M000269;24/03/2023;9601,63
C000440;M000465;02/02/2024;5646,54
C000737;M000411;07/02/2023;4171,19
C000338;M000492;27/01/2024;7696,73
C000755;M000442;11/03/2024;9492,9
C001827;M000104;21/02/2024;7547,66
C000223;M000024;25/01/2023;6309,02
C000627;M000361;25/02/2024;2921,29
C000029;M000443;22/01/2023;4525,91
C001628;M000098;10/01/2024;8011,13
C001864;M000390;15/03/2024;1307,48
C001214;M000342;21/03/2024;7284,24
C001691;M000429;03/03/2024;5842,6
C001894;M000223;17/01/2023;1426,66
C001777;M000065;05/03/2024;5003,12
C000823;M000344;27/03/2023;1664,58
C000999;M000393;06/01/2024;779,19
C000658;M000486;11/03/2024;2827,89
C000995;M000047;14/03/2023;3201,34
C001766;M000395;05/03/2024;4911,81
C000194;M000229;23/02/2024;9396,18
C000037;M000416;04/01/2023;5254,78
C000106;M000083;30/01/2023;5453,88
C001488;M000363;15/01/2023;4742,43
C001595;M000212;31/01/2023;2477,92
C001611;M000259;01/02/2023;8049,15
C001957;M000128;22/01/2024;558,85
C001865;M000256;13/02/2023;3685,28
C000722;M000152;16/03/2023;8740,64
C001209;M000199;31/01/2024;6618,44
C001667;M000257;30/03/2024;4100,84
C001724;M000010;16/02/2024;6737,0
C001980;M000313;11/03/2023;1619,58
C001817;M000217;16/02/2023;8944,51
C001848;M000079;02/01/2024;171,59
C001630;M000234;27/03/2023;8959,72
C001577;M000345;03/02/2023;2927,53
C001670;M000325;05/03/2024;209,2
C000766;M000229;25/02/2023;567,1
C001034;M000222;03/01/2024;2447,23
C001900;M000028;24/01/2023;3062,08
C001549;M000385;15/03/2024;9291,83
C001714;M000104;17/01/2023;374,57
C001807;M000198;29/03/2024;2821,21
C001199;M000190;05/02/2023;5646,98
C001155;M000106;14/01/2023;8390,95
C000175;M000273;28/01/2024;7525,27
C001523;M000281;03/03/2024;9671,16
C000230;M000101;24/02/2023;5078,98
C000155;M000347;18/01/2024;1513,71
C001484;M000389;12/01/2023;9617,68
C000067;M000366;26/02/2023;6422,17
C001458;M000225;09/01/2023;7065,64
C001140;M000346;10/03/2023;7503,67
C001041;M000070;14/02/2024;6060,99
C000651;M000371;08/01/2024;8279,87
C000039;M000390;06/02/2023;4300,88
C000370;M000495;10/01/2024;8858,69
C001485;M000419;21/02/2023;2361,04
C001812;M000074;25/01/2024;2315,28
C001420;M000082;16/03/2024;8358,92
C001039;M000432;07/02/2023;6190,48
C000206;M000327;16/01/2024;8319,27
C000452;M000437;18/02/2024;830,51
C001929;M000125;29/01/2024;6352,66
C001251;M000403;29/01/2023;581,9
C000886;M000371;07/02/2023;193,0
C000968;M000147;03/02/2023;2252,88
C001520;M000349;25/03/2024;8222,96
C000313;M000493;01/02/2024;4224,25
C000561;M000225;18/02/2023;6777,79
C000101;M000492;15/02/2024;3175,01
C000224;M000312;05/02/2023;6294,54
C001195;M000202;01/01/2024;3995,27
C001471;M000460;29/01/2024;2570,14
C000830;M000086;13/01/2024;8983,88
C000937;M000089;25/03/2024;1665,0
C000614;M000480;23/01/2023;2269,76
C001978;M000371;14/02/2023;4609,89
C001042;M000228;14/03/2024;4984,98
C001979;M000251;23/01/2023;8451,04
C001122;M000251;21/02/2024;4118,54
C001243;M000184;13/02/2023;127,57
C001008;M000336;02/02/2023;6122,62
C001117;M000444;09/03/2024;1489,76
C001153;M000461;25/02/2024;5792,7
C000938;M000360;12/03/2024;4627,61
C001237;M000343;10/03/2024;6730,81
C001068;M000350;19/01/2024;2176,97
C000080;M000309;25/01/2024;3256,86
C001630;M000335;06/03/2024;3716,69
C001013;M000043;01/01/2023;7635,46
C001101;M000443;27/03/2023;8018,94
C001395;M000387;22/03/2024;3446,11
C000819;M000462;28/02/2023;606,55
C000081;M000211;06/03/2024;5204,44
C001694;M000184;01/02/2024;7762,67
C000668;M000249;05/03/2024;4022,65
C001700;M000251;08/01/2024;4853,68
C001518;M000121;06/01/2023;3310,12
C000720;M000010;27/03/2023;3187,7
C000030;M000230;04/03/2024;9125,12
C000885;M000144;27/03/2023;4249,14
C001177;M000031;07/03/2023;1058,22
C001053;M000423;04/03/2023;916,71
C001045;M000495;03/01/2023;1317,25
C001896;M000269;05/01/2024;9405,17
C001691;M000270;23/01/2023;6705,67
C000590;M000239;04/03/2024;8903,95
C000799;M000049;01/02/2024;4915,6
C000512;M000229;05/02/2023;3601,67
C000514;M000228;25/03/2023;2775,71
C001436;M000128;03/01/2023;1935,65
C000863;M000483;15/01/2023;8698,86
C000038;M000380;07/03/2023;3387,66
C001658;M000386;22/03/2023;8187,81
C000027;M000481;08/03/2024;8640,16
C000184;M000316;13/01/2023;5479,3
C001279;M000083;29/01/2023;5851,54
C000882;M000455;25/01/2024;2615,23
C000552;M000478;05/03/2024;6532,65
C000417;M000382;02/03/2024;8287,07
C000290;M000013;08/03/2024;2296,78
C001000;M000327;05/01/2023;5013,22
C001971;M000343;31/01/2024;1579,33
C001474;M000345;19/03/2023;7768,28
C000611;M000243;30/01/2023;6332,39
C000287;M000258;23/03/2023;9315,36
C001929;M000228;04/01/2023;4003,53
C001804;M000445;28/03/2023;1271,52
C000331;M000008;20/02/2023;4293,21
C000391;M000022;07/02/2023;2312,07
C001588;M000469;22/01/2024;3085,12
C000801;M000143;24/01/2024;6024,92
C001044;M000195;05/01/2023;8223,35
C000360;M000131;19/03/2024;4158,01
C001094;M000300;08/01/2024;6940,22
C001029;M000073;23/03/2023;6835,65
C001387;M000209;19/01/2023;3310,85
C001398;M000140;04/01/2023;9668,57
C001260;M000210;25/01/2023;873,65
C000908;M000163;15/03/2024;755,61
C001932;M000422;28/01/2023;8196,19
C001004;M000035;10/02/2023;8196,68
C001172;M000464;25/03/2023;5136,91
C001880;M000133;06/01/2023;6397,69
C000609;M000010;03/02/2023;1053,84
C001057;M000334;02/01/2023;3113,61
C001082;M000020;02/03/2024;9164,95
C000123;M000013;29/03/2023;1393,32
C000951;M000054;31/03/2023;6069,1
C001560;M000445;09/03/2024;3136,06
C001872;M000328;19/01/2023;8283,17
C000312;M000341;19/03/2024;9963,26
C000982;M000293;02/01/2023;8114,83
C000789;M000386;01/03/2024;6582,97
C001019;M000407;20/02/2023;7316,03
C000274;M000228;10/02/2023;2597,65
C001214;M000460;08/02/2024;5945,89
C000386;M000273;23/03/2023;6893,18
C001297;M000438;27/03/2024;4187,4
C000434;M000234;14/01/2023;8285,6
C000305;M000456;09/03/2024;5676,63
C000680;M000302;10/01/2024;5294,21
C000102;M000477;15/01/2024;1297,53
C000456;M000401;26/01/2023;5188,2
C001799;M000150;28/03/2024;2662,38
C001918;M000423;13/02/2024;9406,62
C001352;M000236;25/02/2023;8182,28
C000284;M000311;25/01/2024;6808,68
C000894;M000369;03/03/2023;2970,62
C000242;M000041;09/02/2023;4420,86
C000812;M000029;23/01/2023;204,11
C001073;M000067;28/03/2024;5893,33
C000291;M000352;03/01/2024;738,43
C001997;M000150;07/02/2024;6119,76
C001182;M000275;15/02/2023;7345,42
C001898;M000097;15/01/2024;6604,55
C000504;M000049;14/02/2024;3440,51
C000028;M000196;11/02/2024;6108,53
C000662;M000012;22/02/2024;1374,09
C000869;M000196;12/02/2024;8737,95
C001802;M000142;03/02/2024;8397,9
C001047;M000447;05/02/2023;9419,83
C000023;M000294;11/03/2024;9044,49
C000645;M000184;09/02/2023;5825,01
C001473;M000101;17/01/2023;833,09
C001555;M000158;22/02/2023;251,8
C000692;M000332;25/01/2024;6368,12
C001000;M000134;08/02/2023;3102,54
C000476;M000391;28/01/2023;1310,21
C001290;M000293;11/02/2024;4490,17
C000315;M000192;26/02/2023;5332,48
C001091;M000364;05/03/2023;2276,38
C000595;M000113;08/02/2024;9392,73
C001614;M000014;12/01/2023;9032,21
C000026;M000480;17/02/2023;2096,32
C000283;M000068;24/02/2023;8353,22
C001472;M000488;28/03/2024;8045,77
C001349;M000356;26/03/2023;9843,24
C000580;M000420;17/03/2024;7805,85
C001417;M000203;24/02/2024;8895,03
C000720;M000424;27/03/2023;424,89
C001979;M000188;01/03/2023;9804,83
C000082;M000465;31/01/2024;7247,35
C001929;M000460;31/01/2024;3179,68
C001803;M000092;06/01/2024;2233,42
C000453;M000059;22/03/2024;3649,93
C000134;M000191;26/02/2023;3150,49
C000095;M000310;11/02/2023;4891,3
C001732;M000009;31/03/2023;3999,38
C000667;M000405;22/02/2023;1559,2
C000412;M000439;15/03/2024;4675,65
C000537;M000080;15/03/2023;3723,64
C001885;M000389;22/03/2023;7739,99
C000579;M000122;22/03/2024;3090,06
C001417;M000281;09/03/2024;1702,84
C001853;M000394;18/02/2023;9740,65
C000878;M000165;12/01/2023;6964,76
C000289;M000463;12/02/2024;4667,79
C000056;M000326;28/01/2024;5620,41
C000241;M000190;29/03/2024;5985,69
C001549;M000401;03/03/2023;1312,5
C000403;M000481;04/01/2024;1748,71
C000584;M000293;03/03/2024;910,6
C001894;M000186;29/02/2024;9222,43
C001079;M000149;04/03/2023;2433,94
C000683;M000496;05/03/2023;5673,34
C001037;M000116;18/03/2023;2737,19
C000435;M000386;09/01/2024;7449,95
C001225;M000116;29/02/2024;2490,0
C000457;M000230;13/01/2024;5249,92
C000592;M000008;22/01/2023;7791,04
C001113;M000209;03/02/2023;5972,18
C001631;M000400;01/01/2024;7333,79
C000571;M000046;16/02/2024;4753,57
C001811;M000068;12/03/2024;7051,01
C000752;M000103;20/02/2024;4947,6
C000997;M000296;31/03/2023;4290,78
C001398;M000445;21/01/2023;3114,79
C001385;M000339;08/02/2023;8861,94
C001875;M000454;01/01/2024;164,52
C001059;M000135;13/01/2023;2898,12
C000172;M000193;06/03/2024;9212,67
C001809;M000388;09/01/2023;8453,81
C000876;M000451;20/03/2023;178,03
C001478;M000223;26/02/2024;1553,62
C001692;M000074;06/02/2023;4002,68
C001372;M000023;09/03/2023;1291,9
C001643;M000154;27/01/2023;8336,49
C001977;M000332;21/01/2023;4211,64
C001047;M000196;19/02/2024;1434,35
C000137;M000161;06/01/2024;1895,42
C001622;M000416;05/03/2024;1753,15
C001496;M000323;09/01/2024;2614,22
C001205;M000358;20/01/2024;1722,14
C001871;M000315;18/01/2024;2941,89
C001654;M000414;31/03/2023;6292,0
C001706;M000031;29/03/2024;764,88
C000912;M000202;15/01/2024;3599,59
C000338;M000478;01/01/2023;2988,64
C001029;M000120;19/02/2024;8353,51
C000822;M000430;12/01/2024;4205,3
C000310;M000092;05/01/2024;2800,44
C000114;M000468;01/03/2023;905,34
C001636;M000378;26/01/2024;9520,73
C001143;M000246;22/02/2024;9458,46
C001708;M000193;26/02/2023;1983,63
C000841;M000249;13/03/2023;2789,01
C001382;M000196;05/01/2023;1897,5
C000549;M000466;23/03/2023;7020,87
C001713;M000097;20/02/2023;2403,64
C000268;M000081;22/01/2024;8696,17
C001889;M000492;04/02/2024;9056,03
C001560;M000442;25/02/2023;9615,18
C001612;M000003;10/03/2023;7221,66
C001299;M000424;25/02/2023;582,09
C001614;M000454;06/01/2024;6192,36
C001728;M000445;12/02/2024;4451,14
C000052;M000085;20/02/2023;5009,98
C000316;M000321;24/02/2023;4137,4
C001634;M000266;03/03/2024;3248,82
C000001;M000020;20/03/2024;888,65
C000034;M000180;24/01/2024;8391,79
C000607;M000298;13/02/2024;8161,34
C001128;M000051;29/01/2024;7596,91
C001595;M000330;10/02/2024;2009,3
C001968;M000311;12/03/2023;4559,57
C000534;M000322;21/01/2023;8890,89
C001553;M000150;31/01/2023;3232,39
C001958;M000206;23/02/2023;4133,13
C001748;M000192;18/03/2023;4453,18
C001948;M000003;03/02/2023;2586,91
C000542;M000111;22/03/2024;7306,06
C001150;M000360;09/03/2023;9845,3
C000842;M000198;04/03/2023;5050,14
C001047;M000171;21/02/2024;8073,07
C001786;M000427;29/01/2024;9086,61
C001192;M000282;06/03/2024;6513,71
C001207;M000063;23/02/2023;4295,85
C000757;M000179;12/03/2023;6764,05
C001654;M000278;22/01/2023;9086,92
C001639;M000043;23/01/2024;1812,46
C001801;M000039;18/01/2024;567,02
C001576;M000008;31/03/2024;8469,24
C000431;M000486;11/03/2024;8813,71
C000119;M000379;14/03/2024;1699,71
C001313;M000003;03/01/2024;9358,78
C000014;M000213;21/02/2023;706,37
C001253;M000001;25/03/2023;2493,63
C000363;M000194;25/01/2023;5095,31
C000410;M000294;15/02/2023;6507,9
C001700;M000383;29/01/2023;9137,63
C001418;M000056;21/01/2024;3976,97
C001309;M000482;01/01/2023;9386,67
C000237;M000344;28/02/2023;4264,71
C001624;M000222;02/03/2023;2128,85
C000461;M000178;11/01/2024;6314,93
C001342;M000245;20/01/2023;1003,81
C000928;M000322;03/02/2024;1390,76
C000473;M000422;04/03/2024;957,39
C001873;M000432;10/02/2024;1314,81
C001953;M000280;23/03/2024;6786,2
C000133;M000273;29/01/2023;3506,77
C001951;M000341;24/03/2023;5592,66
C001715;M000288;26/01/2023;1589,09
C001998;M000166;01/03/2023;1747,33
C000746;M000349;13/03/2023;2528,12
C000937;M000428;05/03/2023;9351,13
C001154;M000093;18/03/2023;4690,42
C001642;M000384;03/02/2024;2353,52
C001663;M000259;24/02/2024;9623,33
C001465;M000389;23/03/2024;1617,74
C001657;M000384;10/03/2023;6860,63
C000579;M000444;09/01/2024;931,54
C001312;M000484;09/01/2024;2319,44
C001822;M000391;14/01/2023;4285,74
C001542;M000477;18/02/2023;3750,51
C001297;M000328;16/03/2024;7208,28
C000139;M000419;18/03/2023;9018,49
C001080;M000143;22/03/2024;2479,62
C001967;M000267;11/01/2024;2586,43
C001898;M000090;02/01/2024;9845,43
C000217;M000380;30/03/2024;3485,64
C000022;M000172;14/01/2023;4345,2
C000115;M000021;01/01/2024;554,16
C000515;M000457;11/01/2023;8778,16
C000450;M000304;11/01/2023;7430,88
C001059;M000166;06/03/2024;4461,66
C001059;M000359;23/02/2023;8025,48
C000666;M000333;31/03/2024;7529,38
C001020;M000302;03/02/2023;8062,1
C000874;M000381;07/02/2023;9934,13
C000040;M000322;21/02/2023;9224,52
C001810;M000241;06/02/2023;4438,38
C001647;M000178;30/03/2023;5897,77
C000358;M000198;23/03/2023;234,57
C001724;M000121;17/01/2023;7807,34
C000500;M000018;25/01/2023;9689,36
C000226;M000282;09/02/2023;5099,06
C001978;M000223;03/03/2024;2622,99
C001072;M000474;23/03/2024;4602,52
C000846;M000005;08/03/2023;8109,96
C001788;M000341;01/03/2024;2332,29
C000055;M000078;08/02/2023;9938,63
C000746;M000441;05/02/2023;9039,48
C001545;M000342;15/03/2023;6195,01
C001806;M000403;10/03/2023;4485,24
C000378;M000174;30/03/2024;239,3
C001756;M000170;13/01/2024;2274,86
C000433;M000179;06/02/2024;3902,5
C000642;M000457;26/03/2023;6755,84
C001341;M000099;18/02/2024;8536,53
C000163;M000422;25/03/2023;5091,9
C001153;M000463;15/01/2023;1099,01
C000751;M000163;12/02/2023;3899,91
C001709;M000388;27/02/2023;9233,31
C000477;M000108;23/02/2024;2980,66
C000266;M000324;20/03/2023;9537,06
C000552;M000419;08/02/2023;3714,87
C000659;M000321;16/02/2024;1829,44
C000165;M000247;04/02/2023;9973,72
C001808;M000138;02/01/2023;5105,81
C000683;M000282;03/02/2023;3072,99
C001484;M000357;24/02/2024;7393,26
C001874;M000207;03/01/2024;4887,47
C000503;M000459;18/03/2023;6655,6
C001655;M000234;23/03/2023;5853,58
C000548;M000025;09/01/2023;6615,52
C000213;M000198;06/02/2024;1266,8
C000024;M000317;23/03/2023;4420,37
C001711;M000395;15/02/2024;7171,49
C001682;M000385;20/03/2023;8702,4
C000178;M000232;10/03/2024;3398,19
C000694;M000235;20/03/2024;452,86
C000618;M000463;19/03/2023;6247,33
C001319;M000302;20/03/2023;3762,43
C000839;M000460;19/01/2023;3045,75
C000968;M000295;27/02/2024;8494,91
C001346;M000407;21/01/2024;1004,65
C001767;M000007;11/01/2023;7667,22
C000345;M000326;30/03/2024;7251,9
C000140;M000011;18/01/2023;5181,42
C000857;M000117;23/01/2024;3631,01
C001154;M000281;18/03/2023;1411,92
C001053;M000230;25/01/2024;1031,74
C000306;M000449;07/03/2024;1191,29
C000257;M000234;08/02/2023;1814,95
C001157;M000093;12/02/2024;627,01
C000534;M000112;16/02/2023;4688,4
C001247;M000241;22/01/2024;3083,92
C001899;M000497;13/03/2024;5168,97
C001355;M000201;17/03/2023;8208,21
C001767;M000338;07/03/2023;9940,12
C000952;M000200;20/03/2023;8522,29
C001710;M000193;06/02/2023;8899,71
C001505;M000364;17/02/2023;4466,74
C000872;M000443;20/02/2024;3317,92
C000211;M000488;21/01/2024;1295,27
C000447;M000170;05/03/2023;4618,87
C000441;M000144;13/01/2024;1211,2
C000801;M000203;04/02/2023;2173,73
C001057;M000313;28/03/2023;3034,72
C000242;M000167;15/01/2024;8428,97
C001834;M000260;15/02/2023;3802,87
C001919;M000127;14/01/2024;6940,02
C001645;M000265;15/01/2024;1395,82
C000324;M000433;05/02/2023;8990,9
C001248;M000391;09/02/2023;7332,78
C000047;M000336;22/03/2024;367,29
C001730;M000173;03/03/2024;9001,08
C000728;M000405;14/03/2023;2068,56
C000492;M000098;27/01/2023;2770,55
C000703;M000250;20/02/2024;228,23
C000264;M000309;25/02/2023;8186,14
C000490;M000214;29/03/2023;8033,71
C000386;M000166;09/03/2024;5650,63
C000254;M000241;21/01/2024;2950,24
C001529;M000107;01/03/2023;6100,44
C000747;M000059;14/01/2024;6966,78
C000817;M000010;20/01/2023;7667,73
C001567;M000370;13/02/2023;3013,78
C001303;M000246;29/03/2024;8801,72
C000234;M000107;08/02/2024;8679,48
C000588;M000441;18/01/2023;9549,81
C000195;M000161;07/01/2024;6379,62
C000249;M000019;15/02/2023;5917,79
C000049;M000452;30/03/2024;7836,4
C001271;M000498;05/02/2024;2112,63
C000899;M000274;31/01/2023;3675,86
C001944;M000193;04/03/2024;2196,57
C001456;M000392;20/03/2023;6838,16
C000791;M000385;07/03/2024;243,19
C001212;M000053;04/01/2023;1670,16
C001968;M000171;01/01/2024;915,64
C001950;M000141;12/02/2023;9560,31
C000808;M000284;15/02/2023;2476,33
C000937;M000021;21/01/2023;7932,62
C000490;M000126;08/02/2024;1089,3
C001605;M000156;20/03/2024;4053,18
C000679;M000234;12/02/2024;6754,53
C000680;M000015;15/01/2023;5547,09
C000899;M000240;23/01/2023;7525,33
C001363;M000365;27/02/2024;2585,86
C001224;M000457;15/03/2024;6861,24
C000083;M000175;21/01/2024;3077,38
C000850;M000242;25/03/2023;9693,92
C000274;M000123;28/02/2023;851,81
C001957;M000268;14/02/2024;1612,41
C000637;M000462;18/03/2023;6885,7
C000422;M000421;18/01/2024;1954,23
C000540;M000333;20/01/2024;274,37
C000817;M000102;31/01/2023;2090,23
C001804;M000211;18/02/2024;8367,89
C000882;M000082;16/01/2023;9247,48
C000175;M000172;06/01/2024;4975,4
C001681;M000014;03/01/2023;5734,69
C000400;M000253;27/03/2023;9759,95
C000644;M000199;16/01/2023;7754,62
C001046;M000346;09/01/2024;6908,29
C000301;M000272;26/03/2024;9914,19
C000955;M000319;04/02/2024;5032,78
C000637;M000413;03/02/2023;3665,12
C001543;M000056;13/02/2023;7058,51
C000295;M000238;21/03/2023;6561,36
C000703;M000222;18/03/2023;6793,19
C001380;M000499;22/03/2023;2151,19
C000820;M000107;30/01/2024;5166,18
C000589;M000136;03/01/2024;6026,22
C000703;M000153;04/01/2023;5333,03
C001133;M000245;15/03/2023;3956,44
C000564;M000158;24/02/2023;4635,17
C001673;M000062;04/03/2024;2536,57
C000595;M000402;20/02/2024;4843,06
C001088;M000203;02/01/2023;5608,41
C000818;M000311;20/03/2023;7646,99
C000908;M000038;12/03/2023;841,4
C000244;M000197;21/01/2023;7688,67
C000273;M000456;12/03/2023;9879,03
C000168;M000234;14/02/2023;1734,64
C001336;M000375;31/03/2024;4115,41
C000254;M000306;09/02/2024;4417,59
C000394;M000182;12/03/2024;9596,44
C001339;M000097;27/02/2023;6603,34
C000582;M000486;26/02/2024;1633,76
C000580;M000146;09/01/2023;1462,47
C001198;M000068;31/01/2024;2750,55
C000059;M000147;08/02/2023;4952,92
C001404;M000402;21/01/2023;8212,31
C001740;M000268;18/01/2023;822,42
C000117;M000494;09/03/2023;4940,57
C001284;M000008;12/01/2024;8306,18
C000445;M000313;10/03/2024;5642,25
C001651;M000357;27/02/2023;3341,41
C000558;M000421;26/03/2023;4023,17
C001978;M000216;28/01/2023;5647,93
C001732;M000203;29/01/2024;8143,21
C001463;M000256;03/01/2023;4881,47
C000436;M000466;15/01/2024;2768,76
C001574;M000477;22/02/2023;3568,95
C001065;M000498;08/01/2024;4478,23
C001588;M000362;04/02/2024;7474,3
C000465;M000338;27/01/2024;4762,89
C001969;M000423;06/02/2023;1588,65
C001598;M000475;13/01/2024;965,58
C001157;M000435;28/01/2023;7224,1
C000563;M000465;21/02/2024;2287,66
C000296;M000290;22/02/2024;8043,33
C000755;M000016;16/02/2024;9768,24
C000532;M000205;18/03/2024;4900,45
C000553;M000286;25/02/2024;3765,87
C001379;M000005;30/03/2024;6531,79
C000700;M000304;10/03/2024;123,89
C001275;M000113;16/03/2024;3026,95
C000041;M000133;16/03/2024;9436,66
C001537;M000316;13/03/2023;668,2
C000776;M000019;03/02/2023;5865,96
C001213;M000215;09/03/2024;7803,53
C000453;M000119;19/03/2023;1728,18
C000242;M000470;01/01/2023;3233,15
C000123;M000082;28/03/2023;6987,67
C001637;M000263;22/03/2023;8679,21
C001289;M000262;20/02/2024;488,08
C000532;M000406;19/01/2024;9859,16
C001010;M000075;21/03/2024;5716,6
C000451;M000322;23/03/2024;827,31
C000853;M000436;24/02/2023;770,57
C000648;M000205;10/03/2024;9979,17
C000730;M000238;13/01/2024;4762,64
C001878;M000451;11/03/2023;107,33
C000025;M000338;02/03/2024;6572,45
C000070;M000499;24/03/2023;8737,95
C000710;M000060;26/02/2023;7923,23
C000065;M000303;16/01/2023;5686,87
C000053;M000002;14/03/2024;3380,6
C001463;M000204;26/02/2023;8664,8
C001941;M000234;30/03/2024;6336,2
C001688;M000458;19/03/2023;8911,83
C001533;M000077;05/03/2024;4593,42
C001740;M000284;07/02/2024;8268,27
C000958;M000313;26/03/2023;7521,43
C000368;M000451;20/02/2024;5610,34
C001380;M000193;10/03/2023;5398,51
C000210;M000049;31/03/2023;6822,84
C000860;M000276;21/03/2023;7002,04
C001018;M000489;24/02/2024;6700,43
C001380;M000113;10/03/2023;876,21
C000263;M000493;12/03/2024;1049,37
C000415;M000272;02/01/2023;6587,39
C001748;M000322;05/01/2023;7136,7
C000733;M000440;14/02/2023;5564,15
C001677;M000455;11/02/2023;2186,31
C000736;M000220;17/03/2024;2442,45
C001463;M000350;22/03/2024;1417,1
C000419;M000002;11/03/2024;5668,47
C000486;M000097;05/02/2024;9100,27
C001155;M000123;02/01/2023;7489,36
C001363;M000009;15/01/2024;7113,39
C000526;M000184;09/02/2024;9066,67
C000160;M000052;21/03/2024;6920,88
C001728;M000460;12/02/2024;6133,96
C000747;M000009;07/02/2023;2273,6
C001696;M000049;02/01/2023;3746,66
C001988;M000407;24/03/2023;3205,26
C001874;M000174;27/02/2024;6931,85
