cliente;prodotto;giorno;quantity
C001342;M000363;19/10/2023;9972,78
C000031;M000250;02/11/2024;4273,19
C001694;M000222;16/12/2023;7012,78
C000981;M000445;15/10/2023;6693,66
C001237;M000148;20/12/2023;392,76
C000802;M000095;16/10/2024;7150,83
C001323;M000370;17/10/2023;2000,51
C000382;M000048;08/12/2024;2422,19
C001425;M000458;12/12/2023;1266,75
C001963;M000060;17/10/2024;3553,6
C000099;M000427;18/11/2023;5188,61
C000878;M000045;11/12/2023;2547,62
C000686;M000278;18/10/2024;145,36
C000821;M000461;21/11/2024;4439,28
C001424;M000491;15/11/2023;4564,11
C001741;M000132;13/10/2024;1198,08
C000197;M000478;08/10/2024;197,01
C001020;M000414;09/11/2024;8839,28
C000661;M000256;19/10/2023;5563,12
C000738;M000238;19/10/2024;4556,38
C001358;M000058;15/10/2023;6937,76
C000079;M000410;22/11/2023;1607,78
C001121;M000147;06/12/2024;8919,62
C001321;M000077;07/10/2024;3274,8
C001449;M000284;27/10/2023;3881,76
C000603;M000143;09/10/2023;4424,2
C001407;M000329;19/12/2024;974,64
C001605;M000010;11/12/2024;371,17
C000920;M000265;10/12/2024;169,03
C000542;M000336;10/10/2023;4253,71
C001345;M000229;12/12/2024;3143,13
C001419;M000358;05/10/2023;2976,95
C000036;M000208;16/11/2024;2207,81
C000410;M000354;07/10/2024;8013,94
C000401;M000105;02/11/2023;5033,07
C000815;M000320;06/11/2024;7612,03
C001277;M000138;09/12/2024;3191,69
C001193;M000446;10/10/2023;9683,95
C001356;M000030;26/12/2023;6319,91
C000235;M000248;17/11/2023;525,9
C000059;M000175;19/10/2024;9636,01
C001616;M000031;22/10/2023;6058,29
C000461;M000098;15/10/2024;2822,23
C001466;M000304;26/11/2024;7558,56
C000191;M000128;28/12/2023;7627,25
C001369;M000444;20/12/2023;9689,59
C001826;M000396;02/11/2023;3157,67
C001350;M000143;13/12/2024;6667,95
C000284;M000055;18/12/2023;116,16
C001578;M000002;12/12/2023;1913,97
C000129;M000166;25/11/2023;7151,69
C000998;M000079;23/11/2024;6769,56
C000455;M000156;24/12/2024;9829,06
C001766;M000356;18/11/2024;5669,5
C000727;M000404;27/10/2024;5500,93
C001755;M000359;10/10/2024;4253,35
C001035;M000191;07/11/2024;974,94
C000874;M000049;26/12/2024;3873,91
C001259;M000263;22/11/2023;1156,88
C001199;M000104;24/11/2024;4813,85
C000786;M000450;26/10/2024;7728,69
C000456;M000424;29/11/2024;4234,8
C001003;M000242;29/11/2023;639,34
C000046;M000477;18/12/2024;620,92
C001536;M000438;28/11/2023;8190,25
C000308;M000205;18/11/2023;4151,07
C001033;M000327;24/10/2024;3127,59
C001107;M000355;15/12/2024;6736,62
C001057;M000372;07/12/2024;3413,68
C001902;M000292;30/12/2024;6245,95
C001485;M000106;07/11/2024;2157,86
C001368;M000108;13/11/2023;2907,36
C000660;M000496;25/11/2023;8629,95
C000808;M000037;23/10/2024;905,16
C000385;M000278;02/10/2024;2882,33
C001616;M000035;05/12/2023;207,3
C001424;M000050;16/11/2024;9585,26
C000097;M000173;18/11/2023;9093,58
C000361;M000331;21/10/2023;5974,34
C000689;M000397;18/12/2024;7437,72
C000357;M000481;06/11/2024;1525,74
C000146;M000084;26/11/2023;2652,51
C001171;M000113;10/10/2024;1411,8
C001829;M000371;04/11/2023;6219,58
C001490;M000493;02/11/2024;2838,89
C001929;M000419;23/10/2023;3070,77
C000942;M000213;07/10/2023;4605,43
C001288;M000043;09/12/2024;391,42
C001858;M000334;20/12/2024;2846,83
C000746;M000177;14/12/2024;3082,6
C000834;M000269;22/11/2023;7565,19
C001367;M000171;29/12/2024;5903,21
C001855;M000145;12/11/2023;1446,1
C000851;M000424;03/11/2024;1604,48
C001373;M000044;19/11/2023;5415,66
C000378;M000104;22/12/2023;5902,01
C001026;M000361;04/12/2023;6529,05
C001504;M000297;13/12/2023;5309,94
C001055;M000020;09/11/2024;466,6
C000487;M000231;03/10/2023;5907,13
C001162;M000149;06/11/2023;8442,55
C000416;M000278;14/10/2023;9425,88
C001441;M000008;09/11/2023;2963,58
C000358;M000186;26/11/2023;5387,02
C001663;M000285;24/12/2023;2535,97
C001613;M000305;05/10/2023;3827,89
C000613;M000185;16/11/2024;2813,9
C001192;M000430;23/10/2024;7969,62
C001170;M000411;15/10/2023;1485,74
C001258;M000007;02/11/2024;7820,94
C001340;M000015;06/11/2024;8034,71
C000817;M000442;31/12/2023;7599,69
C001639;M000481;14/11/2024;6162,93
C001617;M000486;16/10/2023;6209,43
C001560;M000435;07/11/2024;4130,73
C000332;M000048;03/11/2023;6266,53
C001559;M000438;20/10/2023;7411,19
C000193;M000089;10/11/2024;9561,52
C000811;M000296;11/10/2023;7038,16
C001205;M000246;28/10/2024;5655,1
C000574;M000266;09/10/2023;1282,52
C001058;M000371;07/11/2023;3040,07
C001051;M000416;26/12/2023;6227,04
C001243;M000016;04/12/2024;6781,2
C000543;M000318;21/10/2024;7730,49
C000388;M000165;26/12/2024;9893,69
C001414;M000422;29/12/2023;1844,13
C000302;M000065;30/11/2024;9855,06
C001255;M000263;19/11/2023;6838,11
C000676;M000088;27/12/2024;2489,7
C001523;M000199;20/11/2023;2649,48
C001293;M000043;09/12/2024;6171,97
C000094;M000151;29/12/2024;9457,86
C000162;M000220;18/12/2023;4815,76
C000173;M000127;08/10/2023;614,57
C001031;M000101;31/12/2023;3624,06
C001614;M000363;02/11/2024;769,42
C001102;M000152;24/11/2024;572,25
C001309;M000352;01/11/2023;4324,91
C001843;M000285;24/10/2023;9220,79
C000145;M000140;07/11/2023;7332,08
C000215;M000114;04/11/2024;2583,33
C000049;M000311;26/10/2024;2991,6
C000889;M000124;12/12/2023;4532,06
C001847;M000351;23/12/2023;8835,98
C001291;M000455;22/11/2023;9311,68
C001996;M000480;01/11/2023;5125,45
C001009;M000390;29/11/2023;6101,78
C000752;M000098;26/12/2023;3409,16
C000748;M000459;06/12/2024;8171,99
C000783;M000468;15/10/2023;3437,45
C001895;M000187;23/10/2024;1377,18
C001565;M000310;18/11/2023;2875,49
C000081;M000405;28/11/2024;7530,34
C001722;M000462;19/10/2023;8075,03
C000504;M000465;20/11/2024;102,42
C000639;M000120;28/10/2024;4244,23
C000649;M000404;18/12/2024;793,12
C001329;M000001;25/11/2024;701,62
C000787;M000408;29/11/2023;1297,08
C001439;M000108;29/10/2023;2351,96
C001008;M000100;04/10/2023;6679,37
C000127;M000085;21/11/2023;2546,09
C001596;M000082;17/10/2024;889,5
C001895;M000364;07/10/2023;8900,92
C001955;M000261;30/12/2023;421,95
C001054;M000439;06/11/2023;7484,74
C001309;M000141;29/10/2023;2972,95
C001769;M000315;28/10/2024;3813,16
C000688;M000001;31/10/2023;6291,42
C000742;M000086;19/11/2024;7254,23
C001924;M000461;19/12/2023;3549,74
C000038;M000007;16/12/2023;3007,74
C001572;M000012;15/12/2024;3959,65
C000739;M000171;01/11/2024;7354,44
C001466;M000099;24/10/2024;4287,29
C001271;M000294;19/10/2023;5234,62
C001174;M000347;05/11/2023;4398,16
C000838;M000057;29/10/2024;7499,13
C001736;M000216;02/11/2023;4211,96
C001937;M000057;18/10/2023;1983,61
C000467;M000219;27/12/2024;9132,66
C001187;M000280;06/10/2023;6702,09
C000086;M000285;10/12/2023;9940,66
C001467;M000487;02/11/2024;9141,72
C001557;M000013;15/10/2023;124,07
C000559;M000380;16/10/2024;7294,73
C001894;M000150;09/12/2024;9785,86
C001831;M000361;01/10/2023;2699,52
C001043;M000138;28/10/2023;8274,77
C001314;M000251;28/12/2024;2495,96
C001444;M000470;26/11/2024;2813,5
C000614;M000138;23/10/2024;3302,64
C001788;M000455;18/10/2024;8200,0
C000814;M000232;16/12/2024;5811,0
C001186;M000258;10/11/2023;3317,89
C001569;M000105;04/11/2023;8565,8
C000673;M000141;14/10/2024;3123,63
C000258;M000268;30/11/2024;7984,21
C000703;M000319;10/11/2024;9013,68
C001148;M000042;20/12/2023;5286,43
C001347;M000385;23/12/2023;7593,21
C001160;M000174;31/10/2024;1187,64
C000743;M000089;02/10/2024;1946,44
C000180;M000278;19/12/2023;9353,64
C001384;M000485;13/11/2024;3769,57
C001810;M000099;28/11/2023;116,55
C001090;M000384;06/10/2023;1343,25
C001105;M000300;19/10/2024;4534,28
C000219;M000103;12/12/2024;5628,62
C001979;M000382;03/11/2023;4228,06
C001912;M000016;15/10/2023;4816,4
C000809;M000405;07/11/2023;4901,68
C000676;M000281;28/11/2024;6283,28
C000946;M000082;04/11/2024;416,8
C000641;M000085;27/10/2024;1362,33
C001631;M000385;24/10/2023;5930,8
C001524;M000051;14/11/2024;9806,0
C001959;M000197;07/10/2024;3371,98
C001331;M000301;01/11/2023;3184,66
C001526;M000081;17/10/2024;4101,14
C000401;M000209;01/12/2023;456,83
C000527;M000261;08/10/2023;9132,48
C001198;M000454;07/11/2023;665,49
C000123;M000362;29/11/2024;4139,99
C000639;M000492;07/10/2023;8641,67
C000210;M000243;24/10/2023;9596,12
C000204;M000318;13/12/2024;2274,24
C000377;M000413;12/10/2024;2677,97
C000332;M000236;15/10/2024;7718,72
C000380;M000493;06/10/2023;1272,78
C000361;M000112;08/11/2023;9166,7
C000405;M000493;05/11/2024;3450,7
C000500;M000357;02/12/2024;5822,0
C000452;M000085;07/11/2023;2072,66
C001878;M000190;26/10/2023;6579,75
C001680;M000426;06/10/2024;3835,35
C001719;M000053;05/10/2024;7515,92
C001576;M000348;03/11/2023;5476,72
C000717;M000309;28/12/2023;1769,89
C000207;M000202;13/12/2024;7575,15
C000781;M000336;11/12/2023;9359,69
C000208;M000457;14/10/2023;7210,02
C001614;M000055;20/12/2024;2207,75
C000827;M000426;08/11/2024;515,9
C000971;M000497;02/12/2023;2936,83
C001434;M000107;16/10/2024;1462,68
C001422;M000478;19/12/2024;603,3
C001183;M000455;13/12/2024;6167,4
C001142;M000190;30/12/2023;5044,68
C001215;M000228;19/11/2023;2117,66
C001468;M000214;22/12/2023;3765,32
C000236;M000200;13/11/2024;9893,35
C000084;M000350;09/12/2023;9489,9
C000309;M000215;21/12/2024;1603,71
C001499;M000253;27/10/2023;2421,84
C001493;M000196;10/10/2023;9105,75
C000502;M000189;18/12/2024;5680,61
C000909;M000172;25/10/2024;2728,63
C001064;M000140;17/10/2024;5419,26
C000218;M000338;11/11/2023;561,25
C000980;M000260;05/11/2024;3676,83
C000158;M000190;23/11/2024;8812,78
C000416;M000083;03/12/2024;655,26
C001061;M000146;03/12/2023;8832,05
C001204;M000449;22/11/2024;7844,57
C001989;M000118;24/10/2024;5612,36
C001893;M000201;09/10/2024;3329,78
C000941;M000188;29/11/2024;9945,35
C000401;M000010;24/12/2024;5144,16
C000745;M000071;05/10/2023;6936,1
C000300;M000266;06/11/2023;7011,71
C000411;M000284;21/10/2023;8923,18
C000930;M000417;04/11/2023;275,24
C000853;M000320;20/12/2024;385,4
C001247;M000425;06/10/2023;8667,42
C000342;M000419;24/12/2024;3673,11
C000782;M000305;22/12/2023;1021,13
C001045;M000098;20/10/2024;9860,25
C001335;M000288;02/11/2024;2639,29
C000331;M000488;11/10/2023;3790,43
C001476;M000220;03/12/2023;5884,81
C001158;M000182;01/11/2023;9819,45
C001349;M000108;15/10/2023;217,39
C000209;M000330;13/12/2024;7224,77
C000293;M000459;26/12/2024;4848,16
C001756;M000487;16/10/2024;1443,33
C000402;M000418;28/10/2024;6409,79
C001205;M000297;28/12/2023;1121,03
C001708;M000217;28/11/2024;520,53
C000153;M000340;07/12/2023;6555,28
C001587;M000474;10/11/2023;9782,17
C001651;M000466;14/12/2024;9659,35
C000141;M000319;22/10/2024;4935,88
C000214;M000227;18/11/2024;4617,87
C000476;M000102;18/10/2023;1072,66
C001812;M000195;25/11/2023;7687,32
C001537;M000215;22/10/2024;6532,52
C001105;M000249;02/12/2023;8512,13
C001644;M000456;15/10/2024;450,42
C001999;M000032;19/10/2023;3048,56
C000813;M000480;13/12/2023;2476,23
C000745;M000171;01/11/2023;6148,98
C000208;M000268;31/10/2023;4687,21
C000293;M000019;02/11/2023;4346,31
C000331;M000402;24/10/2023;6970,1
C000797;M000149;16/12/2023;6256,31
C001827;M000188;29/11/2024;7875,62
C000951;M000288;20/12/2024;9820,31
C000828;M000475;13/11/2024;6144,47
C000462;M000146;09/11/2023;4939,15
C000293;M000340;12/12/2023;6922,36
C000993;M000043;03/11/2024;8026,88
C001657;M000184;24/11/2023;5743,0
C000798;M000134;27/11/2024;2038,48
C001370;M000412;23/11/2023;7964,16
C000357;M000436;13/11/2024;4259,47
C001629;M000456;08/10/2023;9226,9
C000997;M000297;17/11/2023;6875,79
C001593;M000470;29/11/2023;7740,74
C001399;M000135;25/11/2023;8520,09
C001324;M000013;18/10/2024;4032,94
C001267;M000461;23/11/2023;1910,35
C001397;M000170;18/10/2023;5025,65
C001665;M000154;25/11/2023;4775,41
C001093;M000156;12/11/2023;4580,8
C001183;M000149;17/10/2024;5278,91
C000478;M000355;11/12/2023;4043,78
C001509;M000298;25/11/2024;2559,03
C001437;M000424;20/11/2024;5306,63
C001280;M000279;15/12/2023;648,45
C001629;M000208;29/11/2024;5234,52
C000341;M000036;03/11/2024;1574,64
C000833;M000331;05/11/2023;881,47
C001864;M000133;03/12/2023;2870,56
C000851;M000425;02/11/2024;3293,73
C001489;M000129;10/12/2024;3712,14
C000610;M000436;27/11/2024;3741,26
C000194;M000429;01/10/2024;6701,95
C001436;M000251;01/10/2024;118,42
C001899;M000496;21/10/2024;159,58
C000975;M000365;04/11/2024;7495,06
C001328;M000383;01/12/2024;6318,63
C001692;M000272;23/11/2024;6522,56
C000745;M000124;10/12/2024;1693,95
C000790;M000140;23/12/2024;6947,61
C000500;M000386;20/12/2024;8989,61
C000929;M000369;27/10/2024;6036,9
C000818;M000455;28/10/2024;4226,05
C000117;M000276;21/12/2024;6593,99
C001222;M000255;12/12/2023;5524,02
C001151;M000135;10/12/2024;3672,76
C001673;M000319;30/10/2024;8731,11
C001797;M000112;23/11/2023;7164,97
C001687;M000052;18/12/2023;3361,1
C001397;M000150;20/11/2023;1061,27
C000145;M000173;02/11/2023;3681,71
C001426;M000206;03/10/2024;8993,0
C001295;M000408;31/12/2024;3163,7
C000825;M000296;19/12/2023;2328,88
C000249;M000346;28/10/2023;2709,31
C001700;M000432;07/12/2023;6946,37
C001743;M000133;13/12/2023;1525,99
C001355;M000003;13/11/2023;2678,09
C001033;M000062;06/10/2023;9250,31
C001689;M000371;04/10/2024;6204,13
C001589;M000063;04/12/2023;4077,81
C001827;M000496;23/11/2023;5116,36
C001809;M000443;25/11/2024;3735,13
C001723;M000433;03/12/2023;5497,06
C001194;M000363;21/11/2024;7959,63
C000126;M000289;07/10/2024;3383,32
C000406;M000352;01/11/2024;8189,59
C000688;M000034;23/10/2023;8259,79
C000175;M000208;06/12/2023;577,99
C001230;M000044;03/11/2023;4584,16
C000353;M000401;05/12/2024;4856,95
C000708;M000458;12/11/2024;8930,95
C001111;M000303;20/12/2023;9379,84
C000214;M000070;26/10/2023;1999,36
C000946;M000221;31/10/2023;5880,8
C000987;M000055;01/10/2023;9293,25
C001903;M000479;13/10/2023;6015,99
C001346;M000192;08/10/2024;4121,64
C001783;M000031;31/10/2024;3549,16
C000614;M000074;22/11/2023;7352,31
C000407;M000348;05/11/2023;6808,17
C000524;M000412;11/10/2023;3198,68
C001437;M000048;28/12/2024;549,24
C000912;M000057;04/12/2024;3423,87
C001291;M000279;28/11/2024;3666,67
C000555;M000487;09/12/2024;6285,79
C001007;M000064;11/10/2024;3260,33
C000506;M000121;27/12/2023;6395,24
C001082;M000093;02/11/2023;6386,28
C000475;M000020;21/12/2023;8917,83
C000602;M000492;17/11/2024;7596,05
C000160;M000224;27/11/2024;8848,47
C001797;M000440;13/10/2023;5622,92
C001361;M000438;01/12/2023;829,27
C001417;M000350;23/12/2023;9059,03
C000239;M000460;19/12/2023;9319,34
C000265;M000357;02/12/2023;1280,61
C000011;M000417;08/10/2024;9773,26
C001178;M000355;25/11/2023;8595,25
C000247;M000481;20/10/2023;6963,16
C001396;M000328;28/10/2024;6475,03
C000210;M000040;01/12/2024;7658,76
C001114;M000078;20/10/2024;6501,55
C001115;M000086;10/12/2023;6909,08
C001769;M000097;01/12/2023;2407,07
C000690;M000252;16/10/2024;8342,5
C001920;M000460;16/10/2024;9877,22
C000406;M000229;01/11/2024;3777,78
C001418;M000136;05/10/2023;5120,83
C000381;M000472;26/11/2024;4440,11
C000718;M000162;26/11/2024;571,2
C000341;M000289;07/12/2023;6233,17
C001040;M000183;19/12/2023;4604,58
C001539;M000412;15/12/2023;9887,99
C001704;M000181;01/10/2023;9968,81
C000970;M000490;22/11/2024;8563,06
C000148;M000444;23/11/2023;2861,83
C000842;M000323;17/12/2023;908,38
C000798;M000008;02/11/2024;2683,67
C001407;M000449;04/11/2023;6022,52
C000987;M000262;12/12/2023;1025,97
C001098;M000224;14/10/2024;3776,36
C001890;M000374;21/11/2023;2925,69
C000429;M000458;29/10/2024;586,19
C000664;M000178;13/11/2023;840,37
C000768;M000433;01/10/2023;8000,72
C001349;M000227;09/10/2023;5337,25
C000190;M000114;16/10/2023;3441,69
C001702;M000220;03/12/2023;5907,62
C000324;M000272;14/11/2023;1798,53
C000965;M000332;07/10/2024;4401,34
C000542;M000371;14/10/2023;4555,48
C000528;M000391;11/10/2024;2777,03
C001613;M000327;11/10/2024;5874,54
C000043;M000259;11/11/2024;5989,33
C001694;M000178;02/12/2024;515,41
C000200;M000377;30/10/2024;8370,93
C000756;M000105;27/10/2023;5348,59
C000303;M000089;23/10/2024;8698,43
C000699;M000005;21/10/2023;1785,38
C000017;M000400;29/11/2024;8231,24
C000003;M000066;09/10/2024;9942,9
C000804;M000030;04/10/2024;8259,99
C001217;M000393;19/12/2023;1993,78
C001473;M000129;16/11/2023;2589,81
C000374;M000059;19/11/2024;9844,52
C000321;M000049;20/11/2023;8202,47
C001829;M000344;04/10/2023;3693,71
C001908;M000414;03/11/2024;2455,7
C001771;M000475;09/10/2024;9792,89
C000620;M000334;22/12/2023;2301,61
C000816;M000180;29/11/2023;4510,02
C000836;M000072;14/11/2023;723,47
C001280;M000029;24/11/2023;9985,56
C001913;M000006;16/12/2023;2940,68
C000755;M000119;20/10/2023;4957,59
C000850;M000202;26/11/2023;8000,85
C001957;M000367;13/10/2024;699,99
C001399;M000398;25/12/2023;7039,4
C001253;M000419;09/12/2024;2780,65
C000778;M000141;26/11/2024;768,82
C000059;M000485;27/12/2023;1926,05
C001445;M000121;29/10/2023;529,59
C000418;M000402;19/10/2024;6750,6
C001323;M000402;06/12/2023;3882,02
C001216;M000476;27/11/2023;8177,23
C001914;M000022;07/11/2023;4375,83
C001534;M000144;23/12/2024;2345,42
C001121;M000080;27/12/2024;5152,45
C001639;M000114;24/12/2023;1494,18
C001789;M000063;16/10/2024;1021,19
C001721;M000424;30/12/2023;6313,86
C000684;M000156;20/12/2023;4320,76
C001780;M000194;19/11/2023;588,49
C000047;M000213;21/11/2023;2968,31
C000324;M000485;08/12/2024;2840,53
C000376;M000300;29/12/2024;7528,96
C001618;M000145;15/12/2024;8923,59
C000447;M000065;26/12/2024;8940,09
C001589;M000344;05/10/2024;7818,98
C001752;M000381;22/10/2024;1752,23
C001509;M000289;26/10/2023;7948,95
C001837;M000479;21/10/2024;2116,75
C001601;M000039;10/12/2024;6029,07
C000246;M000058;01/11/2024;4592,42
C000641;M000296;18/12/2023;7694,77
C001363;M000359;05/11/2023;5956,05
C001469;M000455;07/12/2024;7583,82
C001328;M000492;24/11/2023;1001,43
C001058;M000112;17/11/2024;9536,56
C000772;M000185;03/10/2024;2379,61
C001754;M000053;23/10/2024;620,12
C001922;M000091;22/10/2024;2882,28
C000013;M000370;07/10/2023;339,68
C001765;M000313;29/10/2023;9292,16
C001506;M000342;14/12/2023;8572,95
C001177;M000103;28/12/2023;4210,97
C001589;M000027;04/12/2023;2153,62
C000867;M000435;17/12/2024;6320,69
C000669;M000494;09/12/2024;9958,3
C000976;M000159;03/10/2024;7252,11
C000114;M000170;12/12/2024;5434,51
C000350;M000261;15/12/2024;2858,72
C000947;M000053;25/11/2024;6478,6
C001601;M000296;08/11/2023;1274,63
C001746;M000425;21/11/2023;6834,13
C000199;M000334;11/10/2024;2983,13
C001066;M000340;30/11/2023;1740,85
C000081;M000496;09/10/2023;3428,22
C001820;M000266;21/10/2023;1056,14
C001499;M000378;13/10/2024;4652,87
C001589;M000366;02/12/2023;5163,6
C000088;M000134;12/11/2023;905,42
C001737;M000364;08/12/2023;9840,25
C001603;M000176;15/10/2023;8697,04
C000784;M000014;02/10/2023;6176,23
C000682;M000266;26/12/2023;6050,38
C000994;M000380;18/10/2024;7259,63
C001742;M000218;15/11/2024;4921,86
C000421;M000193;27/11/2023;1415,33
C000235;M000466;18/12/2023;1227,42
C000319;M000048;18/10/2023;3918,1
C000602;M000245;12/12/2024;8927,68
C000490;M000351;08/10/2024;2128,35
C000275;M000098;14/11/2024;4524,67
C001931;M000086;20/11/2024;7819,38
C000725;M000080;21/11/2024;5696,4
C001606;M000068;02/10/2024;5331,98
C001496;M000037;13/12/2024;1077,52
C000599;M000088;09/12/2023;9498,2
C000230;M000015;09/11/2024;3172,11
C000307;M000333;30/11/2024;2081,61
C000630;M000129;12/11/2024;8613,81
C001696;M000454;10/12/2023;4073,7
C000343;M000015;30/11/2024;6277,49
C001501;M000427;12/10/2024;2306,27
C001516;M000325;15/11/2024;4158,83
C000914;M000014;16/11/2023;6911,68
C001195;M000282;29/10/2024;2095,58
C000073;M000195;03/12/2024;546,98
C001532;M000151;29/11/2023;6204,34
C000974;M000381;15/10/2024;2002,98
C001648;M000472;15/10/2024;5305,25
C001452;M000176;15/12/2024;1744,52
C000133;M000317;07/12/2023;2490,5
C001994;M000110;30/11/2023;6520,37
C000388;M000122;06/12/2024;4548,78
C001249;M000225;04/10/2023;3094,66
C000363;M000232;08/11/2023;1449,21
C000496;M000159;27/12/2023;6801,81
C001086;M000249;01/12/2023;3527,98
C000394;M000016;06/12/2023;7180,81
C001861;M000427;09/10/2024;363,18
C001731;M000063;19/10/2024;4510,47
C001631;M000471;22/12/2024;7193,74
C001400;M000219;02/11/2023;1110,25
C000103;M000350;10/10/2024;3975,96
C000769;M000137;21/11/2023;1145,48
C001794;M000164;13/11/2024;9534,95
C001051;M000341;19/12/2023;3126,46
C001200;M000455;21/11/2023;4154,81
C000752;M000182;14/10/2023;3450,22
C001127;M000466;10/12/2023;1388,49
C001758;M000308;20/12/2023;9220,03
C000250;M000454;30/12/2024;860,61
C001498;M000293;24/10/2024;7086,9
C001168;M000369;13/10/2023;5790,04
C001984;M000311;19/10/2024;9117,66
C000283;M000315;31/10/2024;8192,13
C000483;M000304;24/12/2023;9931,17
C000249;M000134;09/12/2024;3278,43
C001566;M000014;25/11/2024;9806,39
C001537;M000018;08/10/2024;3332,94
C000159;M000355;31/12/2024;5379,11
C001470;M000234;01/12/2023;8933,51
C001471;M000147;28/12/2023;8333,32
C001263;M000342;27/10/2023;693,03
C001211;M000335;13/12/2024;9486,09
C000144;M000173;31/12/2023;7127,87
C000106;M000426;18/12/2024;4766,32
C001174;M000182;05/11/2024;1931,47
C000112;M000476;29/12/2023;1488,31
C000788;M000176;11/11/2024;5044,97
C001889;M000490;01/11/2024;5599,99
C000648;M000423;19/10/2023;1002,14
C000842;M000254;31/12/2024;3596,58
C000878;M000338;18/12/2024;257,76
C001492;M000187;06/10/2024;5086,73
C000670;M000159;09/11/2024;2325,95
C000727;M000433;25/10/2024;6418,22
C001135;M000336;21/12/2024;8930,96
C000431;M000166;18/12/2023;1985,74
C001380;M000245;04/10/2024;5684,68
C001590;M000261;23/11/2023;9931,52
C001131;M000365;15/11/2023;5580,47
C000057;M000109;17/11/2023;8357,19
C001915;M000137;23/12/2024;3488,0
C001078;M000304;09/12/2023;2898,93
C000148;M000123;04/12/2023;7115,3
C001076;M000431;09/10/2024;6914,21
C000792;M000154;11/10/2023;5550,46
C000367;M000052;21/10/2024;6067,44
C000537;M000129;10/12/2023;3680,59
C001091;M000278;25/10/2023;4043,26
C001439;M000036;13/11/2023;9313,22
C001972;M000442;13/12/2024;1726,04
C001289;M000230;24/10/2023;6789,37
C000802;M000202;30/10/2024;4578,72
C001766;M000189;01/12/2023;8425,92
C000711;M000500;10/11/2023;8782,93
C000501;M000092;12/12/2024;3312,1
C001637;M000193;28/12/2024;7395,43
C001542;M000352;29/12/2024;2653,85
C001927;M000036;20/10/2024;7268,29
C001408;M000498;09/11/2023;6209,68
C000950;M000231;28/11/2023;1178,15
C001641;M000418;01/12/2024;5658,53
C001955;M000067;01/10/2023;9272,56
C000112;M000224;15/11/2024;9510,56
C001700;M000276;12/12/2023;940,18
C000175;M000331;27/10/2023;2827,45
C000683;M000164;31/10/2023;7163,14
C000702;M000438;06/12/2023;1969,03
C001888;M000459;13/10/2024;5929,22
C001336;M000359;29/12/2024;3377,29
C000150;M000080;09/12/2023;8657,53
C001099;M000296;06/12/2024;5515,94
C001612;M000388;03/10/2024;8287,99
C001633;M000297;17/12/2023;320,57
C000215;M000073;27/11/2024;9801,46
C001777;M000332;23/11/2024;7985,06
C000561;M000085;14/11/2023;9561,52
C000705;M000282;12/10/2023;215,72
C001669;M000053;20/11/2023;3877,94
C000171;M000052;22/11/2024;3419,9
C001785;M000166;12/10/2023;7303,01
C000887;M000417;20/11/2024;4484,49
C001243;M000146;23/11/2024;2649,97
C000139;M000139;26/11/2024;7697,07
C000037;M000378;27/12/2023;7803,06
C000766;M000130;02/11/2024;8109,72
C001001;M000127;18/10/2024;3519,42
C000037;M000463;28/12/2024;8723,08
C000335;M000008;08/11/2023;3425,13
C000832;M000018;24/10/2023;6969,03
C001706;M000072;18/12/2024;2759,79
C000364;M000335;16/12/2024;5744,71
C000268;M000301;01/10/2024;9238,14
C001926;M000265;14/10/2023;8962,06
C000052;M000456;31/10/2024;9073,54
C001348;M000496;16/10/2024;5142,05
C001898;M000393;25/12/2023;5981,86
C000985;M000322;29/12/2024;7135,43
C000009;M000497;10/11/2023;4052,99
C000161;M000165;12/10/2024;345,65
C000979;M000356;24/11/2023;2851,47
C001135;M000409;07/10/2024;3978,89
C000549;M000402;06/11/2023;7125,05
C001785;M000485;28/11/2024;6278,27
C001447;M000052;05/11/2023;3855,02
C001014;M000143;22/11/2023;1994,11
C000081;M000315;14/12/2024;191,16
C000362;M000051;01/11/2024;7381,21
C001340;M000061;20/10/2023;3158,89
C001146;M000421;22/10/2023;9710,83
C001491;M000304;30/10/2024;6825,07
C001049;M000340;08/10/2024;5416,01
C000487;M000393;01/11/2024;580,98
C000649;M000006;19/10/2024;7405,81
C001360;M000370;27/11/2023;5855,9
C000115;M000376;26/11/2024;1583,04
C000911;M000429;04/12/2024;433,54
C000603;M000196;11/11/2024;752,44
C000468;M000286;29/11/2024;3595,57
C000143;M000177;02/12/2024;1536,59
C000032;M000325;28/12/2023;3811,76
C001453;M000074;01/11/2024;2408,32
C000524;M000422;20/12/2024;9010,86
C001897;M000311;02/11/2023;7458,55
C001814;M000112;07/10/2024;9870,63
C001567;M000226;18/11/2023;9437,63
C001004;M000495;11/12/2023;2927,24
C000717;M000241;26/12/2024;1146,45
C000210;M000378;24/11/2023;7798,89
C001567;M000198;11/12/2024;9730,69
C001421;M000239;16/12/2023;1128,28
C001487;M000123;26/11/2023;2259,85
C001187;M000261;14/10/2023;879,13
C000754;M000390;25/11/2023;3621,15
C000486;M000338;20/12/2024;9938,57
C001298;M000121;14/12/2024;5610,27
C001478;M000165;22/11/2023;1199,78
C001553;M000422;17/12/2024;5130,18
C000658;M000012;04/10/2023;3420,97
C000348;M000068;05/10/2024;4665,19
C001376;M000309;26/11/2024;7759,24
