cliente;prodotto;giorno;quantity
C000390;M000206;21/02/2023;4535,39
C000750;M000497;27/12/2023;6437,15
C001231;M000264;13/07/2023;3303,8
C000960;M000003;16/05/2024;7974,18
C001818;M000413;29/10/2023;5327,74
C001153;M000050;27/06/2023;3947,65
C000142;M000158;06/03/2023;8090,36
C001304;M000367;02/11/2024;7699,34
C001613;M000310;17/01/2023;4072,07
C001274;M000166;14/11/2024;6288,92
C001650;M000096;31/07/2024;3907,94
C000954;M000490;31/12/2024;3917,26
C001658;M000249;23/06/2023;6314,15
C000619;M000031;24/06/2023;916,37
C001488;M000244;16/10/2023;1176,74
C000193;M000445;20/08/2023;2892,44
C001432;M000368;05/12/2023;4251,48
C001963;M000048;19/02/2024;8835,07
C000904;M000415;24/10/2023;4840,09
C000788;M000069;01/12/2024;4180,11
C000216;M000331;12/09/2024;2609,37
C001362;M000196;30/06/2024;5531,26
C001005;M000148;04/03/2024;2788,19
C000738;M000465;18/08/2024;7700,11
C001100;M000489;15/09/2023;722,02
C001193;M000468;29/06/2024;2908,73
C000949;M000239;30/11/2023;9005,66
C001254;M000373;25/07/2023;5767,7
C000060;M000094;26/04/2024;9093,66
C000536;M000346;10/01/2024;9700,05
C001879;M000276;01/06/2023;7958,04
C001248;M000142;01/03/2023;664,96
C001395;M000329;23/03/2024;9826,53
C001875;M000218;01/07/2024;4382,19
C001804;M000487;17/08/2024;7205,3
C000174;M000404;26/09/2023;1952,36
C001575;M000208;02/04/2023;4024,76
C000798;M000317;14/06/2024;7504,98
C001378;M000133;09/03/2024;3378,15
C000567;M000163;17/06/2024;1940,79
C001497;M000364;08/02/2024;9101,48
C001968;M000446;25/09/2024;8218,0
C000135;M000331;20/05/2024;3951,46
C001684;M000433;29/07/2023;1166,94
C001781;M000088;11/02/2024;7306,02
C001886;M000072;19/09/2024;5424,84
C001837;M000179;17/09/2024;5805,21
C000594;M000159;28/09/2023;7431,13
C000635;M000179;04/08/2024;7434,57
C001667;M000455;20/01/2024;656,75
C001033;M000483;19/10/2023;1849,13
C000869;M000433;25/05/2024;9554,47
C000697;M000496;14/03/2023;7229,15
C000109;M000467;21/05/2023;5287,32
C000077;M000255;21/11/2024;1775,07
C000941;M000387;28/03/2024;5542,66
C000798;M000399;20/10/2023;2229,53
C000287;M000181;01/10/2024;6536,68
C000200;M000011;29/05/2023;9630,93
C000515;M000318;08/04/2023;9357,37
C001068;M000269;05/12/2024;7264,54
C000353;M000034;21/10/2024;8971,81
C001149;M000334;30/12/2023;2835,26
C000510;M000125;02/06/2024;9264,18
C000538;M000082;25/10/2023;5838,85
C001311;M000293;12/09/2023;2825,52
C001126;M000274;13/02/2023;192,51
C000551;M000451;07/04/2024;616,75
C000011;M000347;09/06/2023;8353,56
C001522;M000388;19/12/2024;7983,47
C000345;M000120;15/10/2024;2631,03
C001567;M000352;24/08/2023;8269,03
C001860;M000359;15/04/2024;6235,81
C001968;M000217;05/05/2024;6720,01
C001625;M000259;20/10/2023;1804,47
C001348;M000016;12/01/2024;274,42
C000030;M000450;08/01/2024;4263,44
C000647;M000275;02/05/2024;3648,42
C000494;M000028;02/01/2024;2436,71
C000494;M000386;15/04/2023;7864,41
C000145;M000437;06/04/2023;1788,55
C001223;M000393;11/06/2024;5927,07
C001141;M000321;02/02/2024;9768,16
C001195;M000461;15/12/2023;4661,78
C000678;M000050;28/11/2023;706,3
C001718;M000149;13/09/2023;6881,75
C001647;M000022;21/03/2024;1481,91
C000904;M000484;04/11/2024;4779,31
C001456;M000190;21/01/2023;1486,18
C001873;M000427;21/10/2023;280,64
C001795;M000392;23/09/2024;6501,74
C000524;M000358;02/01/2024;4030,88
C000638;M000336;13/04/2023;1013,82
C001036;M000293;05/12/2023;7848,9
C001816;M000108;11/04/2024;2672,18
C000824;M000121;19/11/2023;1127,2
C000759;M000121;23/01/2023;8702,69
C000031;M000269;17/04/2024;3779,18
C001531;M000170;29/10/2024;9285,47
C001260;M000309;14/09/2023;9129,2
C000187;M000387;17/10/2024;3033,63
C000043;M000298;09/09/2023;9471,84
C000440;M000496;06/10/2023;2138,28
C001432;M000270;30/03/2023;3177,05
C001518;M000155;15/06/2023;9197,95
C001241;M000090;02/09/2023;2125,3
C001560;M000222;15/01/2023;6808,96
C000758;M000441;28/08/2023;3543,12
C000412;M000499;22/07/2024;241,15
C001777;M000229;30/04/2023;4296,66
C001675;M000319;22/04/2023;6628,2
C000299;M000069;26/05/2023;5571,43
C000937;M000133;08/10/2023;3597,19
C000547;M000153;17/11/2024;378,09
C001424;M000116;28/10/2024;4085,88
C001179;M000492;29/06/2024;9636,74
C001293;M000379;13/12/2023;344,53
C001989;M000033;26/06/2023;4141,55
C000197;M000229;07/09/2024;2763,28
C001441;M000033;22/05/2024;7362,24
C000265;M000084;13/02/2024;2120,09
C000492;M000305;17/12/2024;9724,01
C000156;M000112;23/10/2024;2419,46
C000533;M000381;21/10/2024;1229,7
C000677;M000333;14/03/2024;3424,33
C001117;M000012;25/04/2024;3146,15
C000632;M000143;06/01/2023;260,85
C000908;M000054;08/03/2024;863,84
C001603;M000343;30/08/2023;4662,75
C000976;M000253;09/02/2023;1193,47
C000450;M000189;12/06/2024;4242,3
C001702;M000288;11/08/2024;2338,46
C000067;M000335;26/10/2023;4184,05
C000609;M000193;13/02/2024;2093,66
C001351;M000011;04/08/2023;5585,1
C000501;M000352;14/02/2023;1609,25
C000888;M000066;22/09/2024;367,41
C000357;M000353;08/09/2024;9370,78
C000631;M000012;02/02/2023;7846,05
C001555;M000340;17/11/2024;6735,84
C000363;M000160;13/05/2024;9895,36
C001848;M000127;14/03/2023;1408,14
C001299;M000194;24/10/2023;9036,19
C000026;M000163;26/06/2023;6890,64
C001317;M000447;24/04/2024;9801,69
C001148;M000109;13/03/2023;8325,2
C001923;M000310;22/01/2024;9970,96
C000784;M000177;06/02/2024;8135,55
C001017;M000394;14/01/2023;3853,89
C000440;M000369;09/10/2023;1543,77
C000552;M000420;28/02/2023;286,57
C001837;M000295;26/05/2023;5404,16
C000804;M000317;13/02/2023;9258,04
C001246;M000280;20/10/2024;4235,05
C000075;M000460;04/01/2023;2306,54
C001809;M000419;27/01/2023;9808,69
C000296;M000144;09/03/2024;1637,15
C001297;M000414;12/07/2024;3993,74
C001391;M000448;01/03/2023;4210,07
C001654;M000380;19/02/2023;3338,98
C000718;M000339;17/08/2023;3484,12
C000249;M000366;07/12/2024;1367,43
C001656;M000145;22/03/2023;9446,22
C000208;M000137;23/02/2024;5889,91
C001746;M000340;13/12/2023;1880,75
C000244;M000333;08/05/2024;6549,33
C000382;M000465;30/04/2023;1323,41
C001280;M000492;25/02/2023;4186,15
C000739;M000242;02/09/2024;2633,96
C000425;M000242;17/06/2024;3295,45
C000941;M000227;16/09/2024;7860,12
C001019;M000481;01/12/2023;1267,22
C000799;M000251;24/08/2023;2309,83
C000258;M000136;02/03/2024;8957,77
C000094;M000267;23/12/2023;4336,08
C001063;M000402;04/10/2024;1823,38
C001405;M000172;13/01/2024;6421,01
C001978;M000400;09/03/2023;2773,71
C000751;M000391;25/04/2023;7853,92
C000627;M000461;01/01/2023;1280,99
C001719;M000473;04/02/2024;1336,12
C001294;M000010;08/02/2023;6591,27
C001368;M000225;29/03/2024;4035,22
C001485;M000455;16/08/2023;9731,3
C000927;M000005;24/05/2023;1229,73
C000973;M000190;28/10/2024;5720,94
C001832;M000191;05/07/2023;4241,34
C000482;M000314;17/03/2024;1365,1
C001727;M000050;12/02/2024;1093,43
C001163;M000139;21/03/2023;1140,64
C000799;M000498;09/01/2024;3069,43
C000485;M000393;17/04/2024;1185,51
C001917;M000294;20/09/2024;4344,03
C001464;M000286;28/10/2023;9425,05
C001912;M000363;03/08/2024;6948,85
C000232;M000138;07/11/2023;3312,0
C001339;M000391;03/09/2023;3821,53
C001477;M000367;08/02/2023;3344,29
C001023;M000449;05/01/2024;1614,43
C000640;M000112;23/05/2023;2787,03
C001205;M000061;20/06/2024;8345,03
C001579;M000250;23/04/2024;8403,24
C001991;M000093;21/04/2023;2581,21
C001814;M000371;08/03/2024;9848,79
C000201;M000022;10/11/2024;3423,8
C001146;M000447;20/03/2023;4695,17
C000984;M000310;18/07/2024;619,74
C000647;M000386;18/10/2023;795,66
C001926;M000302;19/03/2024;2001,23
C000391;M000356;10/02/2024;5245,4
C001195;M000481;04/05/2023;1362,59
C001666;M000198;01/05/2023;6883,66
C001044;M000322;14/10/2023;4679,48
C000244;M000438;12/12/2023;9502,48
C001831;M000427;26/11/2024;1580,55
C000230;M000357;13/03/2023;2980,17
C000566;M000246;29/08/2023;3631,33
C000866;M000467;09/12/2024;1657,77
C000536;M000293;12/12/2024;9007,52
C000528;M000136;15/09/2023;2642,94
C001679;M000241;12/04/2023;2773,26
C001854;M000255;02/01/2023;4414,04
C000791;M000159;19/03/2024;635,97
C001648;M000416;11/11/2023;172,45
C000268;M000033;26/02/2024;1546,9
C000292;M000244;05/12/2024;8900,43
C001289;M000330;22/06/2024;9000,63
C001177;M000181;20/12/2023;7499,82
C001948;M000314;09/08/2024;2697,14
C001816;M000188;27/09/2023;3730,18
C001747;M000135;09/11/2024;8959,34
C000525;M000477;08/09/2024;3340,93
C001092;M000324;09/06/2023;1346,55
C000976;M000500;05/08/2023;8780,86
C000718;M000005;17/06/2023;6176,6
C001378;M000235;25/12/2024;7389,79
C000808;M000439;03/03/2023;330,86
C000599;M000242;03/10/2024;8734,15
C000528;M000103;27/05/2023;6888,4
C000151;M000233;18/02/2024;1132,86
C001196;M000126;07/03/2024;8809,1
C001826;M000045;28/01/2023;5389,91
C001706;M000499;02/03/2023;2647,46
C001884;M000196;18/10/2024;3729,24
C001925;M000227;25/02/2023;6651,14
C000317;M000154;22/05/2023;8110,76
C001713;M000101;30/09/2024;1838,38
C000856;M000420;20/06/2024;5972,45
C000558;M000172;28/04/2024;5489,71
C001756;M000424;16/02/2023;9305,46
C001814;M000132;26/11/2024;1279,69
C001166;M000071;27/12/2023;4669,71
C000008;M000264;24/06/2024;5119,05
C001364;M000081;21/11/2024;3706,89
C001765;M000240;13/01/2024;9656,01
C000881;M000496;10/12/2023;4024,99
C001597;M000063;11/01/2024;7151,45
C001876;M000012;09/05/2024;5441,62
C001173;M000345;18/03/2023;3151,55
C001984;M000211;17/01/2024;6541,4
C000749;M000478;30/05/2024;8046,79
C000662;M000451;29/09/2023;3847,6
C001399;M000399;25/06/2024;8310,6
C000002;M000244;06/04/2023;3767,85
C000877;M000151;21/06/2024;252,73
C000759;M000419;05/08/2024;4076,23
C001731;M000168;24/12/2023;5787,57
C000297;M000092;25/04/2024;5636,69
C001617;M000140;18/02/2024;9715,8
C000990;M000032;03/02/2024;2654,64
C001185;M000450;22/10/2023;2730,51
C001171;M000391;15/12/2023;4612,86
C001699;M000149;07/06/2023;8939,61
C001364;M000452;12/01/2023;7414,04
C000010;M000190;09/04/2024;1056,79
C000133;M000254;26/01/2024;5409,11
C001929;M000156;04/08/2024;2991,5
C000403;M000017;08/12/2023;1168,87
C001727;M000305;23/01/2024;9981,65
C001319;M000293;08/09/2024;6463,62
C000624;M000460;20/01/2024;9749,93
C001147;M000042;15/06/2023;1782,01
C001790;M000145;29/09/2024;7039,44
C000990;M000372;21/10/2023;7651,29
C000510;M000148;21/09/2023;6199,13
C001817;M000075;28/05/2024;9945,22
C000419;M000130;11/06/2023;8902,75
C001770;M000197;27/04/2024;8223,42
C000550;M000017;26/05/2024;4088,06
C000955;M000077;26/04/2024;4097,8
C001658;M000096;13/11/2024;2408,37
C001387;M000293;04/03/2024;9852,95
C000685;M000253;04/04/2023;9672,58
C000330;M000383;21/01/2023;1956,52
C000101;M000423;06/11/2024;5298,01
C000001;M000470;06/11/2024;1029,29
C001160;M000376;23/11/2023;8536,25
C000682;M000241;29/11/2024;5959,28
C001294;M000449;28/08/2023;9544,89
C001187;M000012;19/06/2024;7333,94
C000692;M000097;28/03/2024;9580,9
C000484;M000306;25/10/2024;3198,05
C000817;M000225;20/06/2023;5929,06
C001111;M000096;26/12/2024;7562,72
C001120;M000342;09/12/2023;1036,9
C000034;M000408;04/09/2023;7721,69
C001893;M000461;03/02/2023;4338,43
C000801;M000038;28/05/2023;2832,05
C000527;M000093;17/09/2024;6875,38
C001133;M000391;12/09/2023;4217,41
C000044;M000360;11/04/2024;8534,67
C001906;M000162;14/03/2023;8816,23
C000007;M000468;03/08/2023;8599,84
C000113;M000227;01/03/2024;1953,55
C000170;M000465;23/01/2024;5695,13
C000131;M000289;27/08/2023;4211,79
C000808;M000145;17/09/2023;3289,07
C000914;M000451;19/10/2023;1769,93
C000149;M000378;10/06/2023;7233,51
C001998;M000041;06/12/2024;5981,18
C001664;M000067;30/04/2024;5055,89
C001049;M000402;26/04/2024;5258,66
C000043;M000282;27/07/2023;5198,79
C001938;M000296;15/09/2023;4993,56
C000100;M000099;10/08/2024;3599,03
C000406;M000276;10/06/2024;6143,33
C001412;M000475;30/01/2023;9354,2
C000077;M000299;11/01/2024;6327,55
C001524;M000335;27/09/2024;1293,51
C001536;M000407;01/05/2024;6502,97
C001217;M000043;06/01/2024;9615,37
C001019;M000329;20/10/2023;8357,52
C000609;M000354;11/04/2023;5715,37
C001807;M000221;13/02/2023;6874,17
C001719;M000164;13/03/2024;1199,92
C001614;M000144;05/07/2023;961,17
C001581;M000061;30/06/2024;9084,56
C000747;M000192;27/11/2024;6412,99
C000743;M000053;19/11/2023;4884,1
C001941;M000465;02/10/2023;7003,57
C001436;M000399;20/10/2024;5509,59
C001068;M000165;28/03/2024;6842,96
C000487;M000006;23/01/2023;6860,19
C000986;M000475;20/07/2024;9953,02
C001841;M000394;29/03/2023;9425,88
C000960;M000377;25/08/2023;8815,45
C000843;M000319;27/05/2023;1534,29
C001844;M000405;30/08/2024;945,44
C001070;M000120;13/06/2023;6675,91
C000431;M000037;30/09/2024;8381,78
C000557;M000127;23/10/2024;2576,62
C000279;M000429;24/09/2024;2436,03
C000040;M000487;30/11/2024;8965,93
C000882;M000113;21/09/2024;2694,78
C000783;M000150;08/04/2023;6020,66
C001325;M000223;08/05/2024;8081,73
C000161;M000309;12/01/2023;5549,1
C001741;M000109;30/03/2023;9066,81
C000545;M000310;22/01/2024;5157,81
C001499;M000259;05/07/2024;7085,07
C000597;M000203;28/10/2023;565,88
C001515;M000035;01/06/2024;9017,84
C001194;M000380;27/09/2023;3801,72
C001137;M000069;07/05/2023;6441,97
C001981;M000369;07/11/2024;9815,39
C001336;M000013;19/07/2023;6230,33
C000315;M000458;13/01/2024;7170,99
C001611;M000311;11/07/2024;4364,98
C000421;M000346;09/09/2024;1365,46
C000820;M000055;29/01/2024;5912,05
C000013;M000233;06/07/2024;7886,56
C000561;M000424;14/02/2023;9424,41
C000388;M000128;13/07/2023;8153,61
C001048;M000145;17/04/2023;8273,65
C000742;M000189;28/09/2023;2344,59
C000576;M000136;22/03/2023;2970,02
C001807;M000184;05/01/2023;4988,17
C001752;M000360;16/06/2024;9963,6
C001272;M000064;24/03/2023;9540,85
C000107;M000196;01/02/2023;9303,07
C001367;M000484;19/03/2023;7243,75
C001116;M000001;09/02/2023;2520,24
C001552;M000119;12/07/2023;4403,14
C001563;M000431;01/03/2023;9431,24
C001882;M000250;05/09/2024;2419,82
C001347;M000072;08/12/2023;1941,61
C000366;M000196;29/04/2023;2587,11
C001169;M000430;17/05/2024;3713,14
C000591;M000338;17/10/2023;4433,75
C001345;M000440;16/02/2023;7179,83
C001655;M000400;28/07/2024;4841,02
C000694;M000213;03/11/2024;8407,98
C001365;M000177;04/06/2023;6721,34
C001129;M000210;31/03/2023;4449,8
C000556;M000217;17/07/2023;7038,05
C001056;M000109;12/05/2023;9418,48
C000589;M000429;08/02/2024;2940,17
C000934;M000311;14/11/2024;6007,08
C000719;M000347;12/07/2024;5172,84
C000971;M000154;26/02/2023;4840,3
C001027;M000340;23/02/2024;7769,34
C000431;M000039;02/08/2024;9466,17
C001494;M000232;04/08/2023;6646,67
C001619;M000406;01/01/2024;7677,08
C000710;M000203;09/02/2023;4982,14
C000367;M000162;13/09/2023;2683,24
C000248;M000139;15/04/2024;3024,13
C001994;M000464;18/01/2023;1453,87
C001506;M000327;26/08/2024;204,7
C000677;M000220;01/08/2023;4881,51
C000366;M000389;12/02/2024;9648,73
C001908;M000450;07/05/2024;8264,69
C001034;M000115;15/09/2024;3626,03
C001120;M000166;11/09/2023;2918,46
C000126;M000430;27/11/2024;8054,08
C000679;M000050;28/08/2024;3578,67
C000524;M000214;17/11/2023;4240,09
C001258;M000332;26/10/2024;195,88
C000923;M000334;06/07/2024;5703,58
C000519;M000203;10/04/2023;3835,82
C001554;M000046;14/10/2024;2049,39
C000788;M000059;19/05/2023;4025,18
C000903;M000060;10/11/2024;7186,49
C001056;M000028;26/09/2024;5817,56
C001654;M000014;03/12/2024;3584,33
C001197;M000172;01/06/2023;6454,53
C000019;M000464;05/01/2024;6157,19
C001648;M000394;27/11/2023;1993,55
C001659;M000360;14/02/2023;7423,49
C001874;M000003;21/07/2024;7993,62
C001582;M000095;13/10/2023;1299,9
C000068;M000350;28/03/2023;4422,97
C001798;M000114;27/01/2023;3387,52
C000627;M000220;03/04/2023;1646,36
C001932;M000408;02/04/2023;8904,69
C000788;M000110;22/10/2023;9721,66
C001290;M000407;16/10/2023;1986,56
C000650;M000095;18/11/2024;2376,11
C000311;M000282;11/11/2023;7843,0
C001406;M000354;25/07/2024;4665,74
C001875;M000031;16/07/2023;8102,74
C001129;M000268;04/08/2023;8508,09
C001132;M000019;11/03/2023;8404,91
C000486;M000052;23/04/2024;5500,7
C001534;M000098;15/12/2024;3400,98
C000302;M000130;17/12/2023;981,41
C000253;M000058;21/05/2023;9080,21
C000181;M000017;18/06/2024;3567,05
C001622;M000410;19/09/2024;7270,4
C000798;M000471;07/11/2024;328,86
C000576;M000327;21/12/2023;3927,93
C001512;M000381;26/05/2024;7365,14
C001846;M000117;22/04/2023;1001,05
C000496;M000493;05/02/2023;4357,1
C001957;M000207;20/07/2023;4417,31
C000568;M000143;03/11/2024;7981,93
C000189;M000348;02/06/2023;5880,05
C001804;M000184;29/02/2024;1830,23
C000496;M000187;22/04/2023;4152,36
C000685;M000334;02/03/2024;6183,88
C001704;M000003;16/01/2023;9439,41
C000516;M000336;10/07/2024;6303,23
C001547;M000040;29/01/2023;249,08
C000399;M000300;04/09/2023;1365,76
C000822;M000436;15/02/2023;4540,31
C001583;M000178;19/02/2023;6135,84
C001252;M000422;20/02/2024;4944,44
C001036;M000498;25/02/2023;5248,56
C000498;M000326;13/09/2024;2409,41
C000206;M000206;06/01/2024;7675,58
C001828;M000231;29/12/2023;7723,61
C001154;M000015;12/10/2023;1143,07
C000147;M000311;07/04/2023;5853,11
C000132;M000295;15/09/2023;9260,74
C001054;M000273;14/10/2023;4504,38
C000963;M000405;02/01/2023;8429,03
C000268;M000458;18/11/2024;9783,12
C000775;M000283;07/09/2024;9948,01
C001081;M000244;27/04/2024;2347,27
C000758;M000216;12/08/2023;6279,67
C000523;M000002;18/08/2024;9822,08
C001543;M000097;22/08/2024;5781,45
C001354;M000440;08/07/2024;1145,93
C000612;M000262;04/01/2023;1428,93
C001029;M000317;19/12/2024;5427,75
C000303;M000399;10/02/2023;2547,6
C000088;M000486;07/06/2024;6489,9
C000984;M000151;20/01/2024;4015,6
C000611;M000459;12/01/2023;6978,67
C000425;M000379;27/06/2023;6818,18
C001876;M000147;17/12/2023;4241,98
C000506;M000132;23/02/2024;3584,66
C000468;M000257;15/08/2024;9867,78
C001572;M000225;20/06/2023;6602,91
C000189;M000009;03/11/2024;7026,82
C000462;M000055;28/10/2024;9929,88
C001089;M000120;04/08/2024;5867,7
C001084;M000201;20/01/2024;2705,05
C001275;M000351;24/05/2023;4767,37
C001895;M000292;07/01/2024;9334,38
C001167;M000073;25/10/2024;4916,8
C001381;M000249;27/12/2023;7005,38
C001399;M000012;23/02/2023;4096,61
C001872;M000454;20/08/2024;9129,11
C000433;M000446;06/03/2023;8375,94
C000670;M000399;06/06/2023;2868,97
C001254;M000445;08/09/2023;1419,12
C000493;M000311;14/08/2024;4561,7
C000527;M000296;08/01/2024;8106,29
C001253;M000429;22/05/2024;3233,16
C001947;M000274;19/08/2024;3921,68
C000854;M000204;13/11/2023;3598,37
C000116;M000263;01/03/2023;8283,06
C001906;M000304;14/08/2023;7665,5
C000652;M000084;30/03/2024;5667,49
C000609;M000180;13/09/2023;5745,88
C001412;M000045;22/10/2023;5023,53
C001022;M000258;31/03/2023;2483,24
C000271;M000249;10/11/2024;5216,82
C000502;M000267;05/03/2023;5145,78
C000128;M000167;23/02/2024;1142,19
C000684;M000446;13/04/2023;6492,89
C001529;M000416;15/03/2024;2074,81
C001076;M000094;31/08/2023;9342,75
C001638;M000166;08/12/2024;3548,68
C001128;M000280;10/03/2024;1717,42
C001295;M000452;29/06/2023;164,32
C000441;M000312;28/02/2024;1266,93
C001932;M000398;13/03/2023;6724,8
C000495;M000139;09/04/2024;3445,06
C001581;M000439;29/07/2024;6627,23
C001172;M000256;24/02/2024;2861,06
C001077;M000412;27/01/2023;8140,6
C001826;M000176;12/05/2023;5799,28
C001527;M000242;02/09/2024;822,95
C000505;M000199;30/12/2024;8415,56
C001985;M000228;22/10/2024;8433,45
C000826;M000435;24/12/2023;3079,5
C000252;M000494;24/02/2024;8741,25
C001216;M000125;09/03/2024;9867,1
C000796;M000285;14/06/2023;426,13
C000922;M000082;10/07/2023;8283,33
C000576;M000448;07/10/2024;111,69
C001760;M000023;23/01/2023;9117,51
C001863;M000288;08/03/2024;2525,04
C001723;M000180;25/10/2024;4349,5
C000553;M000465;25/11/2024;100,81
C000340;M000078;05/07/2024;4166,97
C001923;M000041;20/08/2024;8077,13
C001109;M000103;19/12/2024;763,05
C001158;M000367;22/09/2024;2453,65
C000501;M000292;07/01/2023;2175,87
C000695;M000144;06/04/2024;8234,55
C000408;M000252;31/01/2024;4675,13
C000010;M000043;07/09/2024;4093,69
C001332;M000486;08/03/2023;8382,33
C001328;M000186;12/06/2023;1638,18
C001143;M000315;29/05/2024;3181,42
C000078;M000395;20/01/2023;8712,09
C000328;M000167;24/05/2023;8230,71
C000606;M000369;17/12/2024;7181,08
C000005;M000369;19/05/2024;8888,84
C000823;M000243;18/04/2024;3814,34
C001199;M000167;22/09/2023;7373,08
C000272;M000239;20/08/2024;5194,06
C000034;M000193;28/10/2024;7800,28
C001930;M000464;04/02/2023;1914,32
C001457;M000431;12/12/2024;1106,17
C000069;M000471;04/06/2023;7591,67
C000128;M000274;28/09/2024;8571,77
C000137;M000421;11/03/2024;3635,28
C001269;M000225;15/10/2024;6481,98
C000615;M000191;31/08/2024;3094,22
C001146;M000193;07/08/2024;9049,05
C001545;M000285;16/05/2023;8645,39
C001377;M000093;28/05/2024;9505,81
C000532;M000381;26/09/2023;4046,44
C000232;M000265;23/06/2023;8178,56
C001780;M000471;23/07/2023;1384,94
C000312;M000392;24/04/2023;1485,39
C000261;M000462;24/05/2023;4278,66
C000828;M000391;19/02/2024;4235,73
C000646;M000159;01/12/2024;5988,83
C001099;M000311;17/05/2024;9536,61
C001760;M000279;07/08/2023;9806,42
C001010;M000385;16/05/2024;953,34
C000702;M000199;07/08/2024;3987,13
C001607;M000175;18/05/2024;7646,21
C001524;M000414;15/09/2023;4717,53
C001746;M000109;13/04/2024;2151,23
C000801;M000471;09/09/2023;3303,95
C001088;M000010;12/10/2024;317,22
C000661;M000032;06/06/2024;4600,36
C000998;M000035;02/12/2024;2378,54
C000794;M000221;10/07/2024;499,0
C000554;M000495;21/03/2024;3362,72
C000944;M000325;27/01/2023;6549,61
C001817;M000434;18/06/2024;6866,8
C000908;M000077;20/01/2023;7084,09
C001347;M000064;13/03/2024;2072,37
C000008;M000389;21/08/2024;2309,22
C000768;M000213;11/06/2023;8430,2
C000255;M000157;09/06/2024;3615,89
C001192;M000417;07/09/2024;9906,98
C000421;M000017;05/03/2023;3893,74
C001335;M000364;30/10/2024;2417,02
C000398;M000172;26/09/2024;435,12
C000341;M000054;29/12/2024;9380,35
C000676;M000043;28/05/2023;6774,57
C001807;M000027;30/01/2023;7427,14
C000323;M000462;27/10/2023;5302,4
C001618;M000003;13/06/2024;9640,06
C001165;M000035;18/01/2024;3210,84
C000109;M000077;24/11/2024;1567,01
C001036;M000408;11/12/2024;3313,43
C001315;M000393;30/03/2024;6563,86
C000301;M000365;14/02/2024;5807,66
C001412;M000172;26/02/2023;4184,38
C001881;M000402;12/11/2023;4397,09
C000542;M000271;20/03/2023;8628,64
C001865;M000252;10/03/2024;9602,77
C001950;M000268;13/05/2023;4502,55
C000029;M000284;07/06/2024;4971,88
C000095;M000350;24/08/2023;4559,82
C000725;M000050;25/05/2023;7894,91
C001109;M000095;16/12/2024;9391,51
C001658;M000263;13/04/2023;5054,65
C001090;M000432;05/09/2023;9425,21
C000146;M000018;17/08/2023;8701,89
C001409;M000348;14/01/2024;7884,36
C000322;M000440;05/10/2023;2909,49
C000390;M000059;14/06/2024;497,14
C000745;M000387;29/05/2024;7730,4
C001050;M000123;23/01/2024;9356,82
C001077;M000023;18/11/2023;3690,1
C000250;M000364;07/05/2024;5167,77
C000888;M000075;01/01/2024;8153,11
C000109;M000098;18/04/2023;4718,99
C000434;M000112;28/03/2024;4598,66
C001830;M000180;27/07/2023;4452,04
C001583;M000175;24/09/2023;1256,25
C000093;M000132;24/08/2024;1042,95
C001022;M000277;14/02/2023;2468,94
C000126;M000009;20/12/2024;9326,52
C001050;M000098;28/11/2023;8823,18
C000583;M000342;19/03/2023;4308,18
C001863;M000322;20/08/2024;6923,35
C001310;M000233;22/08/2023;9376,8
C000853;M000273;31/05/2023;2145,53
C000672;M000094;02/06/2024;522,72
C000885;M000048;05/05/2023;7358,01
C000524;M000312;15/09/2024;4458,89
C000765;M000446;29/03/2023;3434,33
C001447;M000436;25/01/2024;4693,45
C001674;M000244;13/02/2024;4815,9
C000184;M000247;30/10/2023;2499,68
C000635;M000316;11/01/2023;740,33
C001419;M000327;15/12/2023;1123,26
C001154;M000391;18/01/2023;4736,84
C000316;M000489;21/01/2024;1678,16
C000938;M000246;23/03/2024;845,77
C000749;M000391;11/10/2023;4291,7
C001037;M000380;17/08/2023;614,78
C000039;M000426;21/10/2023;8681,45
C000028;M000316;21/06/2023;8575,86
C001666;M000483;15/06/2023;9085,97
C000904;M000387;08/10/2024;4297,04
C000017;M000357;12/06/2023;8972,57
C000890;M000105;28/04/2023;247,46
C001229;M000464;17/05/2023;9319,68
C000994;M000154;08/01/2023;8619,89
C000929;M000408;12/01/2024;8015,31
C000171;M000100;08/03/2023;6368,71
C000914;M000223;24/08/2024;9786,24
C000304;M000339;18/02/2024;6584,27
C001154;M000003;18/11/2024;1841,11
C001647;M000241;16/04/2024;2268,35
C000370;M000376;27/03/2024;8372,12
C000267;M000192;03/03/2024;3575,78
C001512;M000133;06/08/2023;7988,39
C000143;M000007;01/08/2023;8491,88
C001256;M000431;19/04/2024;704,8
C001515;M000358;04/07/2023;1313,22
C001170;M000350;11/07/2023;3558,83
C001446;M000231;04/05/2023;8452,56
C000489;M000329;23/11/2023;1711,36
C001543;M000267;13/05/2024;7175,63
C001370;M000340;11/09/2023;1552,39
C000969;M000017;10/06/2023;1142,07
C000605;M000058;20/10/2023;7396,16
C001058;M000229;20/12/2024;5562,49
C001730;M000400;18/09/2024;3585,32
C000215;M000158;06/04/2024;5090,19
C000457;M000367;10/07/2024;4666,66
C001068;M000065;11/08/2023;9868,68
C001930;M000112;23/01/2024;3680,75
C001012;M000178;03/11/2024;8528,85
C001066;M000496;08/08/2024;1881,53
C000897;M000425;03/10/2024;5730,28
C000721;M000024;01/01/2024;4020,44
C001321;M000224;04/03/2024;5861,84
